net,length_um
_05608_,12.66µm
_05896_,12.66µm
_07747_,12.66µm
net2318,12.64µm
_01210_,12.62µm
_01575_,12.62µm
_02753_,12.62µm
_02892_,12.62µm
_06681_,12.62µm
_07507_,12.62µm
net2165,12.62µm
net2244,12.62µm
_02273_,12.6µm
_04441_,12.6µm
_08977_,12.6µm
_07108_,12.585µm
_07442_,12.585µm
_00381_,12.58µm
_00949_,12.58µm
_03302_,12.58µm
_05306_,12.58µm
_05862_,12.58µm
key_count\[4\],12.58µm
_04535_,12.56µm
_07547_,12.56µm
net2111,12.56µm
_01937_,12.54µm
_02580_,12.54µm
_04984_,12.54µm
_05226_,12.54µm
_06030_,12.54µm
_06098_,12.54µm
_09176_,12.52µm
_03420_,12.5µm
_07103_,12.5µm
_07255_,12.5µm
_07483_,12.5µm
u_aes128_baseline.u_aes_core.state_reg\[21\],12.5µm
net2104,12.5µm
_03449_,12.47µm
_01586_,12.46µm
_03583_,12.46µm
_03637_,12.46µm
_08152_,12.46µm
u_aes128_baseline.u_aes_core.round_key_reg\[68\],12.46µm
net2315,12.46µm
_02055_,12.42µm
_02419_,12.42µm
_02571_,12.42µm
_05130_,12.42µm
_07379_,12.42µm
_08953_,12.42µm
ciphertext_reg\[20\],12.42µm
key_reg\[111\],12.42µm
_03838_,12.41µm
_07449_,12.4µm
_09182_,12.4µm
net2251,12.4µm
_05180_,12.39µm
_05398_,12.36µm
_07435_,12.36µm
_08653_,12.36µm
_06093_,12.34µm
_06191_,12.34µm
_06774_,12.34µm
u_aes128_baseline.u_aes_core.round_key_reg\[54\],12.34µm
u_aes128_baseline.u_aes_core.round_key_reg\[74\],12.34µm
net599,12.32µm
_07517_,12.31µm
_00964_,12.3µm
_02550_,12.3µm
_04443_,12.3µm
_05602_,12.3µm
_08486_,12.3µm
_08823_,12.3µm
_08927_,12.3µm
_04739_,12.295µm
_00583_,12.28µm
_03059_,12.28µm
_03654_,12.28µm
_09341_,12.28µm
net2172,12.28µm
net2316,12.28µm
_01824_,12.26µm
_02649_,12.26µm
_06028_,12.26µm
_06372_,12.26µm
_08142_,12.26µm
_07736_,12.25µm
_08650_,12.25µm
_03708_,12.24µm
_09068_,12.24µm
_05466_,12.23µm
_00423_,12.22µm
_01881_,12.22µm
_03081_,12.22µm
_06034_,12.22µm
_09072_,12.22µm
net2003,12.22µm
_00958_,12.2µm
_08366_,12.2µm
_09179_,12.2µm
u_aes128_baseline.u_aes_core.state_reg\[114\],12.2µm
net2139,12.2µm
_01448_,12.195µm
_02438_,12.185µm
_01352_,12.18µm
_01501_,12.18µm
_02781_,12.18µm
_03436_,12.18µm
_08554_,12.18µm
_01455_,12.17µm
_01208_,12.16µm
_01847_,12.16µm
_03401_,12.16µm
_04456_,12.16µm
_05719_,12.16µm
_08398_,12.16µm
net1146,12.16µm
_08448_,12.15µm
_00479_,12.14µm
_01717_,12.14µm
_03645_,12.14µm
_04113_,12.14µm
_04229_,12.14µm
u_aes128_baseline.u_aes_core.round_key_reg\[109\],12.14µm
_02647_,12.12µm
_03587_,12.12µm
_04312_,12.12µm
_06265_,12.12µm
_07025_,12.12µm
_04401_,12.1µm
net930,12.1µm
_04428_,12.08µm
_04575_,12.08µm
_07370_,12.08µm
_07831_,12.08µm
_08171_,12.08µm
net912,12.08µm
_01386_,12.04µm
_03129_,12.04µm
_03422_,12.04µm
_03535_,12.04µm
_08591_,12.04µm
_08644_,12.04µm
_09032_,12.04µm
net14,12.04µm
net2114,12.04µm
_02246_,12.02µm
_02286_,12.005µm
_00973_,12µm
_02045_,12µm
_02411_,12µm
_02555_,12µm
_03439_,12µm
_06977_,12µm
_08950_,12µm
_09054_,12µm
u_aes128_baseline.u_aes_core.round_key_reg\[116\],12µm
net2258,12µm
_06058_,11.98µm
_08275_,11.98µm
ciphertext_reg\[48\],11.98µm
u_aes128_baseline.u_aes_core.round_key_reg\[64\],11.98µm
_04349_,11.96µm
_04476_,11.96µm
_04612_,11.96µm
_05138_,11.96µm
_06004_,11.96µm
_08558_,11.96µm
_03227_,11.92µm
_03559_,11.92µm
_04182_,11.92µm
_06593_,11.92µm
_08211_,11.92µm
_08252_,11.92µm
u_aes128_baseline.u_aes_core.round_key_reg\[28\],11.92µm
_07055_,11.9µm
_02493_,11.88µm
_02796_,11.88µm
_06844_,11.88µm
_01970_,11.86µm
_04430_,11.86µm
_00640_,11.84µm
_04056_,11.84µm
_04737_,11.84µm
_07002_,11.84µm
_02982_,11.82µm
_05873_,11.82µm
_06531_,11.82µm
_07307_,11.82µm
_08397_,11.82µm
_05286_,11.8µm
_08232_,11.8µm
u_aes128_baseline.u_aes_core.round_key_reg\[91\],11.8µm
_00966_,11.78µm
_05062_,11.78µm
_09132_,11.78µm
net1567,11.78µm
_02918_,11.775µm
_02025_,11.76µm
_02744_,11.76µm
_03834_,11.76µm
_06136_,11.76µm
_06479_,11.76µm
_06850_,11.76µm
_07548_,11.76µm
_09358_,11.76µm
_02229_,11.74µm
_06742_,11.74µm
_07585_,11.74µm
ciphertext_wire\[18\],11.74µm
u_aes128_baseline.u_aes_core.round_key_reg\[123\],11.73µm
_08223_,11.725µm
_00815_,11.72µm
_00914_,11.72µm
_00968_,11.72µm
_02295_,11.72µm
_02527_,11.72µm
_03918_,11.72µm
_05757_,11.72µm
_08465_,11.72µm
_09096_,11.72µm
net282,11.72µm
_04482_,11.7µm
_05185_,11.7µm
_06637_,11.7µm
net2300,11.7µm
_01102_,11.68µm
_02134_,11.68µm
_04969_,11.68µm
net896,11.68µm
_08317_,11.675µm
_01827_,11.66µm
_05316_,11.66µm
plaintext_reg\[61\],11.66µm
u_aes128_baseline.u_aes_core.round_key_reg\[75\],11.66µm
u_aes128_baseline.u_aes_core.round_key_reg\[90\],11.66µm
_00963_,11.64µm
_01179_,11.64µm
_02709_,11.64µm
_05518_,11.64µm
_07063_,11.64µm
_05832_,11.635µm
_00750_,11.62µm
_00892_,11.62µm
_00940_,11.62µm
_02394_,11.62µm
_02763_,11.62µm
_03085_,11.62µm
_03835_,11.62µm
_04046_,11.62µm
_02297_,11.6µm
_07700_,11.6µm
net2313,11.6µm
_07095_,11.58µm
_08541_,11.58µm
_08622_,11.58µm
_09207_,11.58µm
_06795_,11.56µm
net2287,11.56µm
_03359_,11.54µm
_04176_,11.54µm
_08549_,11.54µm
net2105,11.54µm
net2265,11.54µm
net2298,11.54µm
_04253_,11.52µm
_05153_,11.52µm
net2230,11.505µm
_01445_,11.5µm
_02775_,11.5µm
_07258_,11.5µm
_07419_,11.5µm
net2278,11.5µm
_01195_,11.48µm
_08333_,11.48µm
u_aes128_baseline.u_aes_core.rcon_reg\[5\],11.48µm
_03610_,11.46µm
_05812_,11.46µm
_06162_,11.46µm
_07064_,11.46µm
_08381_,11.46µm
net2232,11.46µm
_02272_,11.42µm
_02350_,11.42µm
_05435_,11.42µm
_06566_,11.42µm
_07546_,11.42µm
_09088_,11.42µm
net2119,11.42µm
_07192_,11.41µm
_01908_,11.4µm
_06161_,11.4µm
_07387_,11.4µm
_07707_,11.4µm
_08810_,11.4µm
ciphertext_reg\[21\],11.4µm
_01313_,11.38µm
_02682_,11.38µm
_03551_,11.38µm
_05612_,11.38µm
_05907_,11.38µm
u_aes128_baseline.u_aes_core.round_key_reg\[62\],11.38µm
net604,11.38µm
net2120,11.38µm
_06227_,11.36µm
_05491_,11.35µm
_08200_,11.325µm
_05012_,11.32µm
_08498_,11.32µm
_08874_,11.32µm
net99,11.32µm
_08307_,11.31µm
_02669_,11.3µm
_04120_,11.3µm
_08295_,11.3µm
_09117_,11.3µm
_01478_,11.295µm
_07929_,11.295µm
_00300_,11.28µm
_00310_,11.28µm
_00487_,11.28µm
_00540_,11.28µm
_00675_,11.28µm
net2,11.28µm
_01175_,11.26µm
_01191_,11.26µm
_01779_,11.26µm
_07455_,11.26µm
_07952_,11.26µm
_06236_,11.25µm
_01285_,11.24µm
_02971_,11.24µm
_05074_,11.24µm
_05496_,11.24µm
_08291_,11.24µm
_09031_,11.24µm
_01417_,11.235µm
_04673_,11.23µm
_07310_,11.22µm
_00829_,11.2µm
_00835_,11.2µm
_01794_,11.2µm
_02680_,11.2µm
_03827_,11.2µm
_04338_,11.2µm
_04623_,11.2µm
_07586_,11.2µm
_03483_,11.185µm
_00997_,11.18µm
_02287_,11.18µm
_02778_,11.18µm
_03329_,11.18µm
_03675_,11.18µm
_05114_,11.18µm
_08161_,11.18µm
_04197_,11.17µm
_00134_,11.16µm
_02059_,11.16µm
_02494_,11.16µm
_03009_,11.16µm
_04565_,11.16µm
_05156_,11.16µm
_05281_,11.16µm
_05963_,11.16µm
_08177_,11.16µm
_04559_,11.145µm
_02957_,11.14µm
_05969_,11.14µm
_06123_,11.125µm
_00925_,11.12µm
_01143_,11.12µm
_01198_,11.12µm
_02036_,11.12µm
_03153_,11.12µm
_04048_,11.12µm
_04067_,11.12µm
_04633_,11.12µm
_05593_,11.12µm
_05673_,11.12µm
_06626_,11.12µm
_07015_,11.12µm
_08843_,11.12µm
_09106_,11.12µm
plaintext_reg\[60\],11.12µm
_02474_,11.1µm
_03348_,11.1µm
net2130,11.1µm
net2275,11.1µm
_01597_,11.095µm
_01500_,11.09µm
_06899_,11.085µm
_01022_,11.08µm
_01167_,11.08µm
_01681_,11.08µm
_03775_,11.08µm
_04066_,11.08µm
_06013_,11.08µm
_06792_,11.08µm
_08900_,11.08µm
_09243_,11.08µm
_01140_,11.06µm
_01012_,11.04µm
_02842_,11.04µm
_06701_,11.04µm
_08688_,11.04µm
_09047_,11.04µm
plaintext_reg\[57\],11.04µm
net2327,11.04µm
_00228_,11.02µm
_05310_,11.02µm
_07456_,11.02µm
_07714_,11.005µm
_01149_,11µm
_03506_,11µm
_06729_,11µm
_00522_,10.985µm
_06356_,10.98µm
_08403_,10.98µm
ciphertext_reg\[79\],10.965µm
_02590_,10.96µm
ciphertext_wire\[26\],10.96µm
net2117,10.96µm
_01043_,10.955µm
_01864_,10.95µm
_06537_,10.94µm
_05973_,10.93µm
_00654_,10.92µm
_02927_,10.92µm
_03232_,10.92µm
_03452_,10.92µm
_06223_,10.92µm
_08155_,10.92µm
_08735_,10.92µm
net2097,10.92µm
_08495_,10.91µm
_01564_,10.9µm
_02800_,10.9µm
_04677_,10.9µm
ciphertext_wire\[17\],10.9µm
_03605_,10.89µm
_05572_,10.88µm
_07775_,10.88µm
_08566_,10.88µm
_08597_,10.88µm
_00579_,10.86µm
_00898_,10.86µm
_01046_,10.86µm
_01554_,10.86µm
_03208_,10.86µm
_05677_,10.86µm
_05768_,10.86µm
_07936_,10.86µm
_08129_,10.86µm
_08266_,10.86µm
_08818_,10.86µm
ciphertext_wire\[79\],10.86µm
net2100,10.86µm
_08417_,10.85µm
_00617_,10.84µm
_02514_,10.84µm
_00320_,10.82µm
_00923_,10.82µm
_06957_,10.82µm
_08805_,10.82µm
u_aes128_baseline.u_aes_core.state_reg\[61\],10.82µm
_01008_,10.8µm
_05880_,10.8µm
_08793_,10.8µm
_01125_,10.78µm
_01127_,10.78µm
_02500_,10.78µm
_08274_,10.78µm
u_aes128_baseline.u_aes_core.state_reg\[68\],10.78µm
_03955_,10.76µm
_06550_,10.76µm
_07583_,10.76µm
_02885_,10.755µm
_03534_,10.74µm
_05632_,10.74µm
_07144_,10.74µm
_07174_,10.74µm
net2099,10.74µm
_03691_,10.72µm
_04715_,10.72µm
_06852_,10.72µm
_06954_,10.72µm
_07142_,10.72µm
_09039_,10.72µm
_01014_,10.7µm
_02616_,10.7µm
_06997_,10.7µm
_07008_,10.7µm
_07149_,10.7µm
_08404_,10.7µm
u_aes128_baseline.u_aes_core.round_key_reg\[118\],10.7µm
net1224,10.7µm
_01100_,10.68µm
_01116_,10.68µm
_04303_,10.68µm
net2292,10.68µm
_01051_,10.66µm
_02444_,10.66µm
_02923_,10.66µm
_03409_,10.66µm
_04743_,10.66µm
_07287_,10.66µm
plaintext_reg\[104\],10.66µm
_03320_,10.62µm
_04198_,10.62µm
_04358_,10.62µm
_05619_,10.62µm
_07819_,10.62µm
u_aes128_baseline.u_aes_core.round_key_reg\[58\],10.62µm
net2144,10.62µm
net2224,10.62µm
_00451_,10.615µm
_06342_,10.6µm
_09199_,10.6µm
_05459_,10.58µm
_05946_,10.58µm
_06866_,10.58µm
_06964_,10.58µm
_05029_,10.56µm
_06480_,10.56µm
net2253,10.56µm
_00791_,10.545µm
_03144_,10.54µm
_05986_,10.54µm
_06527_,10.54µm
_08569_,10.54µm
_08994_,10.54µm
_09004_,10.52µm
_08603_,10.5µm
_04733_,10.48µm
_06429_,10.48µm
_08999_,10.48µm
net1904,10.48µm
_02261_,10.46µm
_02785_,10.46µm
ciphertext_wire\[71\],10.46µm
net2116,10.46µm
_08952_,10.45µm
_00154_,10.44µm
_02385_,10.44µm
_04824_,10.44µm
_07989_,10.43µm
plaintext_reg\[123\],10.43µm
_00545_,10.42µm
_03184_,10.42µm
_08838_,10.42µm
_06704_,10.405µm
_00362_,10.4µm
_01335_,10.4µm
_02156_,10.4µm
_02547_,10.4µm
_05457_,10.4µm
_05699_,10.4µm
_05748_,10.4µm
u_aes128_baseline.u_aes_core.round_key_reg\[78\],10.4µm
net2303,10.4µm
net2338,10.4µm
_00528_,10.38µm
_01372_,10.38µm
_01418_,10.38µm
_01813_,10.38µm
_05191_,10.38µm
_06115_,10.38µm
_06244_,10.38µm
net1305,10.38µm
_00226_,10.36µm
_02280_,10.36µm
_03936_,10.36µm
net180,10.36µm
_01446_,10.34µm
_02408_,10.34µm
_04900_,10.34µm
_07905_,10.34µm
_08921_,10.34µm
_00784_,10.32µm
_01105_,10.32µm
_01106_,10.32µm
_03806_,10.32µm
_05714_,10.32µm
_05772_,10.32µm
_06129_,10.32µm
_07394_,10.32µm
_08273_,10.32µm
_08716_,10.32µm
_08822_,10.32µm
net1637,10.32µm
net2109,10.32µm
net2123,10.32µm
net2125,10.32µm
net2146,10.32µm
_01263_,10.3µm
_02035_,10.3µm
net2268,10.3µm
_00361_,10.28µm
_00886_,10.28µm
_01959_,10.28µm
_02846_,10.28µm
_04382_,10.28µm
_04913_,10.28µm
_07596_,10.28µm
_07862_,10.28µm
_08639_,10.28µm
plaintext_reg\[49\],10.28µm
u_aes128_baseline.u_aes_core.round_key_reg\[125\],10.28µm
net2299,10.28µm
_01081_,10.26µm
_01608_,10.26µm
_02597_,10.26µm
_06782_,10.26µm
_07817_,10.26µm
_08379_,10.26µm
ciphertext_wire\[66\],10.26µm
_04438_,10.255µm
_00152_,10.24µm
_01089_,10.24µm
_02700_,10.24µm
_02818_,10.24µm
_05846_,10.24µm
_08048_,10.24µm
_08402_,10.24µm
_08677_,10.24µm
_08840_,10.24µm
u_aes128_baseline.u_aes_core.round_key_reg\[13\],10.24µm
net1333,10.24µm
_04980_,10.22µm
_05090_,10.22µm
_06836_,10.21µm
_08120_,10.21µm
_00603_,10.2µm
_01974_,10.2µm
_04749_,10.2µm
_05289_,10.2µm
_07157_,10.2µm
_02935_,10.185µm
_00450_,10.18µm
_01571_,10.18µm
_03520_,10.18µm
_07461_,10.18µm
_02412_,10.16µm
_03644_,10.16µm
_05429_,10.16µm
_05935_,10.16µm
_05961_,10.16µm
_06020_,10.16µm
_07501_,10.16µm
_08489_,10.16µm
_09162_,10.16µm
_09205_,10.16µm
u_aes128_baseline.u_aes_core.round_key_reg\[115\],10.16µm
net257,10.16µm
net316,10.16µm
_06097_,10.14µm
uio_out[7],10.13µm
_00085_,10.12µm
_00458_,10.12µm
_02223_,10.12µm
_02702_,10.12µm
_03074_,10.12µm
_04555_,10.12µm
_05188_,10.12µm
_05263_,10.12µm
_05647_,10.12µm
_07470_,10.12µm
_07612_,10.12µm
_08382_,10.12µm
_00902_,10.115µm
_06509_,10.11µm
_01300_,10.1µm
_08086_,10.1µm
_01831_,10.08µm
_04704_,10.08µm
_07591_,10.08µm
_08342_,10.08µm
_00146_,10.06µm
_04848_,10.06µm
_07322_,10.06µm
_04146_,10.05µm
u_aes128_baseline.u_aes_core.round_key_reg\[106\],10.04µm
_00776_,10.02µm
_01572_,10.02µm
_07172_,10.02µm
_08124_,10.02µm
_09291_,10.02µm
_04245_,10.015µm
_02698_,10.01µm
_00348_,10µm
_05460_,10µm
_05831_,10µm
_06009_,10µm
_06688_,10µm
_08939_,10µm
ciphertext_wire\[108\],10µm
u_aes128_baseline.u_aes_core.round_key_reg\[41\],10µm
net1418,10µm
_04959_,9.995µm
_08680_,9.985µm
_00132_,9.98µm
_03352_,9.98µm
_04225_,9.98µm
_06779_,9.98µm
ciphertext_wire\[83\],9.98µm
net2325,9.98µm
_08076_,9.975µm
_01325_,9.96µm
_06842_,9.96µm
_08794_,9.96µm
_00912_,9.94µm
_00980_,9.94µm
_01174_,9.94µm
_02145_,9.94µm
_02458_,9.94µm
_03177_,9.94µm
_04445_,9.94µm
_04996_,9.94µm
_05240_,9.94µm
_07958_,9.94µm
ciphertext_wire\[31\],9.94µm
plaintext_reg\[107\],9.94µm
u_aes128_baseline.u_aes_core.round_key_reg\[40\],9.94µm
u_aes128_baseline.u_aes_core.state_reg\[36\],9.94µm
u_aes128_baseline.u_aes_core.state_reg\[87\],9.94µm
_00264_,9.92µm
_00456_,9.92µm
_00484_,9.92µm
_01765_,9.92µm
_03850_,9.92µm
_05535_,9.92µm
_07047_,9.92µm
_07128_,9.92µm
_07710_,9.92µm
_07933_,9.92µm
ciphertext_reg\[38\],9.92µm
u_aes128_baseline.u_aes_core.round_key_reg\[34\],9.92µm
_06160_,9.91µm
_00179_,9.9µm
_02345_,9.9µm
_03016_,9.9µm
_05821_,9.9µm
_08898_,9.9µm
net55,9.9µm
_01931_,9.88µm
_06706_,9.88µm
_08370_,9.88µm
_08689_,9.88µm
net2307,9.88µm
_01578_,9.87µm
_00289_,9.86µm
_03852_,9.86µm
_04356_,9.86µm
_04553_,9.86µm
_05587_,9.86µm
_06027_,9.86µm
_06728_,9.86µm
_06788_,9.86µm
_08224_,9.86µm
_08752_,9.86µm
_08824_,9.86µm
_08890_,9.86µm
_09263_,9.86µm
_09297_,9.86µm
u_aes128_baseline.u_aes_core.round_key_reg\[101\],9.86µm
net2093,9.86µm
_02255_,9.84µm
_04275_,9.84µm
_05042_,9.82µm
_05711_,9.82µm
_05716_,9.82µm
_06289_,9.82µm
_08951_,9.82µm
_01307_,9.815µm
_02483_,9.81µm
_05078_,9.8µm
_05769_,9.8µm
_07236_,9.8µm
_03435_,9.79µm
_00922_,9.78µm
_01016_,9.78µm
_07366_,9.78µm
_07575_,9.78µm
_08729_,9.78µm
ciphertext_reg\[50\],9.78µm
_00863_,9.76µm
_03205_,9.76µm
_05311_,9.76µm
_08163_,9.76µm
_08928_,9.76µm
net1455,9.76µm
net2247,9.76µm
_00605_,9.74µm
_05086_,9.74µm
_06628_,9.74µm
_06938_,9.74µm
_08430_,9.74µm
_08434_,9.74µm
net991,9.74µm
_04029_,9.73µm
_01432_,9.72µm
_02847_,9.72µm
_03321_,9.72µm
_05516_,9.72µm
_08371_,9.72µm
ciphertext_reg\[63\],9.72µm
net624,9.72µm
_09158_,9.705µm
_00375_,9.7µm
_01130_,9.7µm
_02158_,9.7µm
_03530_,9.7µm
_03807_,9.7µm
_03911_,9.7µm
_05912_,9.7µm
_07688_,9.7µm
_07794_,9.7µm
_08169_,9.7µm
_08230_,9.7µm
net2107,9.7µm
_01365_,9.695µm
_00011_,9.68µm
_00459_,9.68µm
_05093_,9.68µm
_06354_,9.68µm
_00607_,9.66µm
_03120_,9.66µm
_05550_,9.66µm
_07697_,9.66µm
_09331_,9.66µm
_02670_,9.65µm
_01958_,9.645µm
_00219_,9.64µm
_06214_,9.64µm
_08478_,9.64µm
_04284_,9.63µm
_00067_,9.62µm
_00366_,9.6µm
_00708_,9.6µm
_01706_,9.6µm
_06495_,9.6µm
net2340,9.6µm
_01574_,9.58µm
_02627_,9.58µm
_04001_,9.58µm
_04301_,9.58µm
_07508_,9.58µm
u_aes128_baseline.u_aes_core.round_key_reg\[32\],9.58µm
net1744,9.58µm
_01611_,9.575µm
_00294_,9.56µm
_00821_,9.56µm
_05662_,9.56µm
_07300_,9.56µm
_07726_,9.56µm
_08145_,9.56µm
_05135_,9.55µm
_00380_,9.545µm
_00591_,9.54µm
_03901_,9.54µm
_03981_,9.54µm
_04157_,9.54µm
_06880_,9.54µm
_07118_,9.54µm
_07825_,9.54µm
_08742_,9.54µm
_09177_,9.54µm
_02599_,9.52µm
_04058_,9.52µm
_05151_,9.52µm
_07094_,9.52µm
_08718_,9.52µm
ciphertext_wire\[106\],9.52µm
ciphertext_wire\[34\],9.52µm
_01120_,9.5µm
_01434_,9.5µm
_06122_,9.5µm
_06797_,9.5µm
u_aes128_baseline.u_aes_core.round_key_reg\[70\],9.5µm
net2092,9.5µm
_01145_,9.48µm
_01569_,9.48µm
_02361_,9.48µm
_05588_,9.48µm
_08949_,9.48µm
ciphertext_reg\[29\],9.48µm
u_aes128_baseline.u_aes_core.round_key_reg\[98\],9.48µm
net590,9.48µm
_00241_,9.46µm
_00297_,9.46µm
_00573_,9.46µm
_01964_,9.46µm
_05800_,9.46µm
_07327_,9.46µm
_07538_,9.46µm
u_aes128_baseline.u_aes_core.round_key_reg\[61\],9.46µm
_07680_,9.455µm
_00649_,9.44µm
_02560_,9.44µm
_02651_,9.44µm
_06131_,9.44µm
_06565_,9.44µm
_08516_,9.44µm
plaintext_reg\[110\],9.44µm
net2210,9.44µm
_00457_,9.425µm
_00972_,9.42µm
_01408_,9.42µm
_01410_,9.42µm
_03525_,9.42µm
_07070_,9.42µm
_07162_,9.42µm
_08435_,9.42µm
_08829_,9.42µm
_06884_,9.41µm
_03299_,9.4µm
_04923_,9.4µm
_04931_,9.4µm
_05651_,9.4µm
_07352_,9.4µm
_07903_,9.4µm
_08126_,9.4µm
net2284,9.4µm
_00610_,9.38µm
_01857_,9.38µm
_02477_,9.38µm
_05506_,9.38µm
_06240_,9.38µm
_03481_,9.37µm
_08814_,9.365µm
_00222_,9.36µm
_00921_,9.36µm
_00999_,9.36µm
_02466_,9.36µm
_02897_,9.36µm
_04804_,9.36µm
_06015_,9.36µm
_06662_,9.36µm
_07744_,9.36µm
_08036_,9.36µm
_08409_,9.36µm
_08424_,9.36µm
u_aes128_baseline.u_aes_core.round_key_reg\[59\],9.36µm
net2218,9.36µm
_02405_,9.34µm
_04027_,9.34µm
_04156_,9.34µm
_06653_,9.34µm
_07769_,9.34µm
_08572_,9.34µm
_00937_,9.32µm
_00998_,9.32µm
_04751_,9.32µm
_05697_,9.32µm
_05783_,9.32µm
_06859_,9.32µm
_08568_,9.32µm
u_aes128_baseline.u_aes_core.round_key_reg\[37\],9.32µm
net2008,9.31µm
_03732_,9.3µm
_03725_,9.29µm
_00995_,9.28µm
_02854_,9.28µm
_05422_,9.28µm
_05849_,9.28µm
_06862_,9.28µm
_07049_,9.28µm
net2270,9.28µm
_02583_,9.26µm
u_aes128_baseline.u_aes_core.round_key_reg\[33\],9.26µm
_08940_,9.25µm
_00893_,9.24µm
_01079_,9.24µm
_01084_,9.24µm
_01930_,9.24µm
_04466_,9.24µm
_05779_,9.24µm
_06504_,9.24µm
_07018_,9.24µm
_08376_,9.24µm
u_aes128_baseline.u_aes_core.round_key_reg\[47\],9.24µm
net1723,9.24µm
net1840,9.24µm
_07773_,9.23µm
_00230_,9.22µm
_02392_,9.22µm
_06760_,9.22µm
net2031,9.21µm
_00547_,9.205µm
_00730_,9.205µm
_00938_,9.2µm
_00971_,9.2µm
_03974_,9.2µm
_07252_,9.2µm
_07430_,9.2µm
_08758_,9.2µm
_08774_,9.2µm
_03143_,9.195µm
_00848_,9.18µm
_03386_,9.18µm
_04020_,9.18µm
_07344_,9.18µm
_03970_,9.175µm
_08262_,9.16µm
u_aes128_baseline.u_aes_core.round_key_reg\[102\],9.16µm
_00047_,9.14µm
_00596_,9.14µm
_01670_,9.14µm
_02798_,9.14µm
_05087_,9.14µm
_05957_,9.12µm
_06217_,9.12µm
_06455_,9.12µm
_06790_,9.12µm
_06863_,9.12µm
u_aes128_baseline.u_aes_core.round_key_reg\[113\],9.12µm
u_aes128_baseline.u_aes_core.round_key_reg\[60\],9.12µm
net937,9.12µm
_04180_,9.105µm
_00251_,9.1µm
_05539_,9.1µm
_00023_,9.08µm
_02455_,9.08µm
_02714_,9.08µm
_05229_,9.08µm
_05756_,9.08µm
_05760_,9.08µm
_07433_,9.08µm
_08588_,9.08µm
_08723_,9.08µm
_08942_,9.08µm
net2219,9.08µm
_00905_,9.06µm
_01698_,9.06µm
_03584_,9.06µm
_05723_,9.06µm
_06707_,9.06µm
_08175_,9.06µm
_08527_,9.06µm
_08634_,9.06µm
net2158,9.06µm
_07168_,9.05µm
_01170_,9.04µm
_01466_,9.04µm
_03169_,9.04µm
_03597_,9.04µm
_04000_,9.04µm
_08059_,9.04µm
_09026_,9.04µm
_03322_,9.02µm
_04114_,9.02µm
_04328_,9.02µm
_04329_,9.02µm
_04600_,9.02µm
_06242_,9.02µm
_06539_,9.02µm
_06740_,9.02µm
_07005_,9.02µm
_07153_,9.02µm
_07158_,9.02µm
_07566_,9.02µm
_08108_,9.02µm
_09126_,9.02µm
ciphertext_wire\[107\],9.02µm
ciphertext_wire\[5\],9.02µm
net2324,9.02µm
_00574_,9µm
_00625_,9µm
_00648_,9µm
_02901_,9µm
ciphertext_wire\[15\],9µm
u_aes128_baseline.u_aes_core.round_key_reg\[36\],9µm
_04710_,8.98µm
_05863_,8.98µm
busy_wire,8.98µm
ciphertext_wire\[57\],8.98µm
_05771_,8.965µm
_00789_,8.96µm
_05654_,8.96µm
_08871_,8.96µm
_01061_,8.94µm
_01138_,8.94µm
_01598_,8.94µm
_01806_,8.94µm
_02330_,8.94µm
_03514_,8.94µm
_05152_,8.94µm
_05731_,8.94µm
_07198_,8.94µm
_07229_,8.94µm
_07588_,8.94µm
ciphertext_wire\[47\],8.94µm
u_aes128_baseline.u_aes_core.state_reg\[124\],8.94µm
u_aes128_baseline.u_aes_core.state_reg\[5\],8.94µm
net2226,8.935µm
_01844_,8.92µm
_02488_,8.92µm
_07536_,8.92µm
_09230_,8.92µm
_01962_,8.9µm
_03057_,8.9µm
_03073_,8.9µm
_03161_,8.9µm
_04410_,8.9µm
_05001_,8.9µm
_06748_,8.9µm
_07527_,8.9µm
_08144_,8.9µm
_08703_,8.9µm
_08783_,8.9µm
_08795_,8.9µm
_09167_,8.9µm
net2026,8.89µm
_01150_,8.88µm
_01605_,8.88µm
_04042_,8.88µm
_07721_,8.88µm
_06802_,8.87µm
_00823_,8.86µm
_01392_,8.86µm
_03872_,8.86µm
_04072_,8.86µm
_04436_,8.86µm
_04548_,8.86µm
_06390_,8.86µm
_06878_,8.86µm
_07411_,8.86µm
_08700_,8.86µm
ciphertext_wire\[127\],8.86µm
_00223_,8.845µm
_06657_,8.845µm
_08730_,8.845µm
_02081_,8.84µm
_03926_,8.84µm
_05926_,8.84µm
_09352_,8.84µm
_01164_,8.835µm
net1977,8.83µm
_00105_,8.82µm
_00794_,8.82µm
_01047_,8.82µm
_03625_,8.82µm
_06024_,8.82µm
_06939_,8.82µm
_07765_,8.82µm
_08377_,8.82µm
_08712_,8.82µm
_08761_,8.82µm
u_aes128_baseline.u_aes_core.round_key_reg\[95\],8.82µm
u_aes128_baseline.u_aes_core.round_key_reg\[99\],8.82µm
net2255,8.82µm
_03429_,8.81µm
_02439_,8.8µm
_06613_,8.8µm
_01909_,8.795µm
_00122_,8.78µm
_00582_,8.78µm
_00657_,8.78µm
_00704_,8.78µm
_00920_,8.78µm
_02149_,8.78µm
_02177_,8.78µm
_03032_,8.78µm
_03045_,8.78µm
_03484_,8.78µm
_04852_,8.78µm
